1689764481.9709131718,0.25970268915179672842,0.098655812478729815185,-0.5021547129741337212
1689764482.0216145515,0.26135346055556468725,0.098840102315856465109,-0.50015296134401210359
1689764482.1225841045,0.26508993085731819006,0.097048945003889441896,-0.49603309407029722022
1689764482.1730101109,0.26779085831971888298,0.095951199360419611728,-0.49350834045156127816
1689764482.2234144211,0.268415752734884272,0.094776958821828294344,-0.48814723069125443011
1689764482.2739100456,0.26854686737448973943,0.093303488799916775576,-0.47775229640534766506
1689764482.3246808052,0.26758131939678586608,0.090750118393353909618,-0.45920243251737152823
1689764482.3752174377,0.26455031939020601239,0.088377074270094183039,-0.4335098119992110699
1689764482.4255530834,0.25959751671225661518,0.086150927807369936939,-0.40117205937109823299
1689764482.4761099815,0.25340455856537574819,0.083726737637944637083,-0.36323028980746036032
1689764482.5270574093,0.24589556686239516514,0.081182087921243012429,-0.32147184832522307518
1689764482.5777146816,0.23750557249483000843,0.078890926926961021937,-0.27835573442783978493
1689764482.628125906,0.2294964259694960429,0.076639031404096405464,-0.23771264350550114219
1689764482.6788041592,0.22058111737158209165,0.074438224876342884428,-0.19335370886837621729
1689764482.7297306061,0.21202648081272101876,0.072465133530685815755,-0.15516184304322788723
1689764482.7805922031,0.20384289209065625803,0.071003463995896978767,-0.12232582757089349723
1689764482.8311057091,0.19627118536081938904,0.068908733894928450581,-0.094066879075925702303
1689764482.8816111088,0.1888525318545216658,0.067706126632419774691,-0.072019634507408225588
1689764482.9320969582,0.18231687202652233082,0.066008598885185842953,-0.054465824303663867845
1689764482.9829735756,0.17628473535606220546,0.064651532774669451253,-0.042230406512262730345
1689764483.0339312553,0.1702759103062755075,0.063594107100965663326,-0.033362714801687176625
1689764483.0848333836,0.16468810906125180837,0.062275950416011853494,-0.02737922766599198976
1689764483.1356720924,0.16031517009905385529,0.061025880036245247484,-0.024398601879708881057
1689764483.1867251396,0.15653487330178178505,0.06006213707777938865,-0.023114975550275973504
1689764483.2377040386,0.15291922102071103806,0.058789950120613006235,-0.022231987905479422274
1689764483.2885291576,0.14959727660028945828,0.057590990443644705932,-0.022230725418111108027
1689764483.3394825459,0.14692091603713261505,0.056453446654652579551,-0.021545927882897220051
1689764620.6854336262,0.25261655290878765046,0.17520765671001020669,-0.49006816839717332046
1689764620.7360775471,0.25559149759094595966,0.17649480691416100098,-0.49010495515182900261
1689764620.8372938633,0.2619488421759088026,0.17810962989302311921,-0.49020371702674364611
1689764620.8879451752,0.26426028499412618222,0.17766490722654715295,-0.48838233128606023392
1689764620.939021349,0.26557574494361591011,0.17638586712880163776,-0.47973004474426939048
1689764620.9899623394,0.26593041165215469679,0.17437745985218239264,-0.46355088046600362306
1689764621.0407621861,0.26415405721935220074,0.17135011827787505201,-0.43753729478494196581
1689764621.0914700031,0.2608151266601417273,0.16757338908534510913,-0.40720007327343232806
1689764621.1421172619,0.25591297651018696246,0.16348135205688374416,-0.37362950771034697528
1689764621.1926875114,0.24835334820424892488,0.15846861472424944584,-0.3303723702054821576
1689764621.2433509827,0.24135357512941968405,0.15325782876890195472,-0.288356752727992105
1689764621.2939610481,0.23382332670126809715,0.14805468091898707494,-0.24661013995351632744
1689764621.3447229862,0.22609801398219281365,0.14297170709499523733,-0.20571636724748176839
1689764621.3954677582,0.21945432461009939384,0.13810480816023237849,-0.17049129178584698785
1689764621.4462120533,0.21223079441452075145,0.13237839105236551274,-0.13425957593406334656
1689764621.4968001842,0.20541922136571921786,0.12683477685416610914,-0.10457324009256252495
1689764621.547372818,0.19902342381791426895,0.12152784334060313942,-0.080081383153543517217
1689764621.5982029438,0.1932498920214703042,0.11658106733612620676,-0.060639458872355445074
1689764621.6491613388,0.18810937314691730804,0.11175274119430429753,-0.046101425443448418307
1689764621.6999690533,0.1824965077846886774,0.10625507361769495618,-0.034030352905632166305
1689764621.7507042885,0.17817430792622107605,0.10222082489372731617,-0.028079971729095154487
1689764621.8013188839,0.1747974367812982488,0.098236447213533570344,-0.024766854151262229777
1689764621.8519883156,0.17139556487553103681,0.094421614296049033443,-0.02358786688791714159
1689764748.1635379791,0.28283328950255326451,0.13220655690252003378,-0.4711516056806804853
1689764748.2143464088,0.28339040559803402308,0.13099279030684560232,-0.47070167732355133738
