1689778518.1170966625,1.1857821478532333259,0.20723665675619101778,0.91090760627266165184
1689778518.1680533886,1.1886434266467378329,0.2125284301352096672,0.90932952720916981892
1689778518.2688956261,1.1942116594794756068,0.22239349659416512983,0.9076335714336786209
1689778518.3192512989,1.1965316290086158713,0.22760226491968560403,0.90707462012519990413
1689778518.369644165,1.1983366380361535342,0.23237027605486387793,0.90561248635977686927
1689778518.4200401306,1.1981087469748517016,0.23666579783462182718,0.89910774479464528053
1689778518.4704456329,1.1971826159979275239,0.24075435754162405333,0.8802057250041362968
1689778518.5209386349,1.1958763318628378158,0.24498428249240500332,0.84558506925128573695
1689778518.5717000961,1.1932188669690182437,0.24876954069011933401,0.79555796931406896899
1689778518.6226398945,1.1873012990717897175,0.25214662633651685475,0.72840009063170396697
1689778518.6730825901,1.176792560109823027,0.25416583299200995461,0.64783290784347036251
1689778518.723429203,1.1622109597256820024,0.2539991034209737597,0.57605290958727373152
1689778518.7740023136,1.1401232569944943496,0.25128162666277820136,0.50977391788027870412
1689778518.824649334,1.1106471588454991384,0.24596365605541065102,0.45316786830400257458
1689778518.8751518726,1.0743720192323067408,0.2375924619795549142,0.4080777480132987689
1689778518.9257979393,1.0327885243311745178,0.22680913099298538604,0.37430158919955125452
1689778518.9766013622,0.98716776641670589409,0.21416133897777756001,0.35065052315080524892
1689778519.0273485184,0.93973521418377337078,0.20016230124746134389,0.33497115356829332278
1689778519.0780143738,0.89426350056808379119,0.186327490996603784,0.324366743574992622
1689778519.1290802956,0.84275996262390973079,0.16986633237135040364,0.31517992113462389714
1689778519.1807863712,0.79548586267082899148,0.15439151350518248718,0.30703551438436693655
1689778519.231595993,0.74945958731752437831,0.139134511138741368,0.2975637562094710642
1689778519.2819607258,0.69644531354599803485,0.1213238231806782752,0.2838500506250453137
1689778519.3324141502,0.65403514995895717377,0.10723971593028412685,0.2694614766209549872
1689778519.3829264641,0.61375404611085393469,0.093474521950284800154,0.25283926534914924478
1689778519.4334578514,0.57549841564863934984,0.080730618392165318098,0.2350087806116498701
1689778519.4840898514,0.54175517794116989645,0.069704009832912958156,0.21720180518818094084
1689778519.5348880291,0.50527184782745993008,0.058053322023285280906,0.1968747441007367982
1689778519.5856966972,0.47514270543030800997,0.048787290942030568652,0.17945397306249005753
1689778519.6365599632,0.44305458481681997407,0.039366822459415105884,0.16080729504580382194
1689778519.6872928143,0.41506227599418876739,0.031462417049066535024,0.14521533588200813414
1689778519.7381494045,0.38882677988584957163,0.02515368683765729918,0.13172100945741666012
1689778519.7892916203,0.36502811771750393044,0.019210868308851623831,0.12058780485463305165
1689778519.8403468132,0.34165241443185107029,0.014159816661566557161,0.11215991183308532397
1689778519.8913927078,0.3196820310552290767,0.010162756830698393973,0.10575489407301885691
1689778519.9422957897,0.29699869456182342864,0.0067771038438231984147,0.10047139302685825779
1689778519.9931576252,0.27072007296225597539,0.00544276136584216641,0.096004494090486502955
1689778520.0440535545,0.24351953915908178261,0.0042858072944091801793,0.09307245812817183106
1689778520.0949406624,0.21966850929296399819,0.0038543568524606747205,0.090637257420425332288
1689778520.1458396912,0.20403037143657204444,0.0043801962350499684673,0.088525152216192837251
1689778520.1967797279,0.19019295958508125599,0.0045382881861109752863,0.086183627289269371108
1689778520.2476906776,0.18011514922620075474,0.006116492422981789634,0.083242418730547496075
1689778520.2985870838,0.17144598110008579805,0.011161450203715547747,0.080698333416252321371
1689778520.3494403362,0.16459658608329777452,0.014713632298474582649,0.078191569736715815786
1689778520.4002723694,0.15726629950618575826,0.017319688216303238959,0.076121941776777668487
1689778520.4512135983,0.15194182443512666003,0.02130446773809623745,0.074156408424678244007
1689778520.5020954609,0.1463947281219405705,0.028684792320968953427,0.07268481207606719563
